method,episode_id,family,case_type,failure_reason,predicted_contract_id,predicted_state,confidence,response,action_completed,repaired,rationale
LearnedPAM,controlled_scheduling_026_conflict,scheduling,conflict,conflict_failure,schedule_conflict_check,fire,0.5319,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=scheduling:0.75 specificity=0.29 base=0.31 bonus=0.22 retrieval=0.29 guard=0.00 action=0.09
LearnedPAM,controlled_current_facts_001_direct_trigger,current_facts,direct_trigger,missed_or_incomplete_action,verify_current_facts,fire,0.52,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=current_facts:0.75 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM,controlled_current_facts_002_direct_trigger,current_facts,direct_trigger,missed_or_incomplete_action,verify_current_facts,fire,0.64,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=current_facts:0.75 specificity=0.42 base=0.42 bonus=0.22 retrieval=0.42 guard=0.00 action=0.00
LearnedPAM,controlled_current_facts_003_direct_trigger,current_facts,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.55
LearnedPAM,controlled_current_facts_004_direct_trigger,current_facts,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.75
LearnedPAM,controlled_current_facts_005_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=travel_planning candidate=current_facts confidence=0.55
LearnedPAM,controlled_current_facts_006_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.55
LearnedPAM,controlled_current_facts_007_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM,controlled_current_facts_008_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.5427,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.32 bonus=0.22 retrieval=0.30 guard=0.00 action=0.09
LearnedPAM,controlled_current_facts_009_indirect_trigger,current_facts,indirect_trigger,missed_or_incomplete_action,verify_current_facts,fire,0.64,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=current_facts:0.75 specificity=0.42 base=0.42 bonus=0.22 retrieval=0.42 guard=0.00 action=0.00
LearnedPAM,controlled_current_facts_010_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.75
LearnedPAM,controlled_current_facts_024_conflict,current_facts,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.55
LearnedPAM,controlled_current_facts_025_conflict,current_facts,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.55
LearnedPAM,controlled_current_facts_026_conflict,current_facts,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.55
LearnedPAM,controlled_admissions_cs_001_direct_trigger,admissions_cs,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM,controlled_admissions_cs_002_direct_trigger,admissions_cs,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM,controlled_admissions_cs_003_direct_trigger,admissions_cs,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM,controlled_admissions_cs_004_direct_trigger,admissions_cs,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM,controlled_admissions_cs_005_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM,controlled_admissions_cs_006_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM,controlled_admissions_cs_007_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM,controlled_admissions_cs_008_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM,controlled_admissions_cs_009_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM,controlled_admissions_cs_010_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM,controlled_admissions_cs_024_conflict,admissions_cs,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM,controlled_admissions_cs_025_conflict,admissions_cs,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM,controlled_admissions_cs_026_conflict,admissions_cs,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM,controlled_legal_policy_caution_001_direct_trigger,legal_policy_caution,direct_trigger,missed_or_incomplete_action,legal_policy_uncertainty,fire,0.64,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.75 specificity=0.42 base=0.42 bonus=0.22 retrieval=0.42 guard=0.00 action=0.00
LearnedPAM,controlled_legal_policy_caution_002_direct_trigger,legal_policy_caution,direct_trigger,missed_or_incomplete_action,legal_policy_uncertainty,fire,0.5538,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.33 bonus=0.22 retrieval=0.30 guard=0.08 action=0.00
LearnedPAM,controlled_legal_policy_caution_003_direct_trigger,legal_policy_caution,direct_trigger,missed_or_incomplete_action,legal_policy_uncertainty,fire,0.64,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.42 base=0.42 bonus=0.22 retrieval=0.42 guard=0.00 action=0.00
LearnedPAM,controlled_legal_policy_caution_004_direct_trigger,legal_policy_caution,direct_trigger,missed_or_incomplete_action,legal_policy_uncertainty,fire,0.6781,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.75 specificity=0.42 base=0.46 bonus=0.22 retrieval=0.42 guard=0.10 action=0.00
LearnedPAM,controlled_legal_policy_caution_005_indirect_trigger,legal_policy_caution,indirect_trigger,missed_or_incomplete_action,legal_policy_uncertainty,fire,0.6609,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.75 specificity=0.42 base=0.44 bonus=0.22 retrieval=0.42 guard=0.00 action=0.08
LearnedPAM,controlled_legal_policy_caution_006_indirect_trigger,legal_policy_caution,indirect_trigger,missed_or_incomplete_action,legal_policy_uncertainty,fire,0.6751,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.42 base=0.46 bonus=0.22 retrieval=0.42 guard=0.09 action=0.00
LearnedPAM,controlled_legal_policy_caution_007_indirect_trigger,legal_policy_caution,indirect_trigger,missed_or_incomplete_action,legal_policy_uncertainty,fire,0.75,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.75 specificity=0.53 base=0.53 bonus=0.22 retrieval=0.53 guard=0.00 action=0.00
LearnedPAM,controlled_legal_policy_caution_008_indirect_trigger,legal_policy_caution,indirect_trigger,missed_or_incomplete_action,legal_policy_uncertainty,fire,0.6751,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.75 specificity=0.42 base=0.46 bonus=0.22 retrieval=0.42 guard=0.09 action=0.00
LearnedPAM,controlled_legal_policy_caution_009_indirect_trigger,legal_policy_caution,indirect_trigger,missed_or_incomplete_action,legal_policy_uncertainty,fire,0.64,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.42 base=0.42 bonus=0.22 retrieval=0.42 guard=0.00 action=0.00
LearnedPAM,controlled_legal_policy_caution_010_indirect_trigger,legal_policy_caution,indirect_trigger,missed_or_incomplete_action,legal_policy_uncertainty,fire,0.6765,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.75 specificity=0.42 base=0.46 bonus=0.22 retrieval=0.42 guard=0.09 action=0.00
LearnedPAM,controlled_legal_policy_caution_025_conflict,legal_policy_caution,conflict,conflict_failure,legal_policy_uncertainty,fire,0.6781,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.75 specificity=0.42 base=0.46 bonus=0.22 retrieval=0.42 guard=0.10 action=0.00
LearnedPAM,controlled_legal_policy_caution_026_conflict,legal_policy_caution,conflict,conflict_failure,legal_policy_uncertainty,fire,0.7298,Applicable prospective contract found; preparing answer.,False,False,meta_state=fire intent=legal_policy_caution:0.75 specificity=0.43 base=0.51 bonus=0.22 retrieval=0.43 guard=0.10 action=0.18
LearnedPAM,controlled_data_analysis_hygiene_001_direct_trigger,data_analysis_hygiene,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM,controlled_data_analysis_hygiene_002_direct_trigger,data_analysis_hygiene,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM,controlled_data_analysis_hygiene_003_direct_trigger,data_analysis_hygiene,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM,controlled_data_analysis_hygiene_004_direct_trigger,data_analysis_hygiene,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM,controlled_data_analysis_hygiene_005_indirect_trigger,data_analysis_hygiene,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM,controlled_data_analysis_hygiene_006_indirect_trigger,data_analysis_hygiene,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
